"maz","maz_0veh_hhs","rounded_maz_0veh_hhs"
10198,7.78772378516622,8
10200,26.895213454075,27
10201,0,0
10202,12.9805825242718,13
10203,1.58273381294964,2
10204,3.16546762589928,3
10206,11.3538461538462,11
10207,9.28662420382162,9
10208,2.08938547486034,2
10209,2.65921787709498,3
10210,46.9148936170213,47
10211,22.4395924308589,22
10212,9.51898734177214,10
10213,11.9082568807339,12
10214,16.7522935779816,17
10215,52.569536423841,53
10218,18.2130434782609,18
10219,137.567073170732,138
10222,0,0
10223,7.8366445916115,8
10224,1.97155361050329,2
10225,3.4416826003824,3
10226,14.583984375,15
10227,5.86773547094189,6
10228,11.0552268244576,11
10229,3.55490196078431,4
10230,4.78823529411763,5
10231,3.91764705882351,4
10232,1.931330472103,2
10233,0.869179600886918,1
10234,5.22352941176469,5
10235,2.54935622317596,3
10236,4.36738703339882,4
10241,0,0
10242,15.6774193548387,16
10247,2.66666666666667,3
10248,14.1876046901172,14
10249,9.9,10
10250,12.8413793103449,13
10251,7.3191489361702,7
10252,10.1066098081024,10
10253,5.40517241379311,5
10254,19.9721792890262,20
10255,21.7590361445783,22
10256,17.0185471406491,17
10257,10.8299845440495,11
10258,11.25,11
10259,0,0
10260,0,0
10261,0,0
10262,148.634646962233,149
10263,0,0
10265,107.858910891089,108
10266,31.1428571428572,31
10268,169.824902723735,170
10269,54.5019455252918,55
10270,69.735327963176,70
10271,42.7186261558785,43
10272,33.1631439894319,33
10273,28.1043593130779,28
10274,33.2401315789474,33
10275,2.12171052631579,2
10276,0,0
10277,7.07236842105264,7
10278,58.0523076923076,58
10279,135.264900662252,135
10280,8.89126559714795,9
10281,27.9001782531194,28
10282,0.394648829431438,0
10283,6.21951219512195,6
10284,7.18296529968456,7
10287,7.54527938342967,8
10288,11.1475409836066,11
10289,10.4918032786885,10
10290,3.6770538243626,4
10292,8.36363636363636,8
10295,2.05333333333333,2
10300,6.21866666666667,6
10302,42.4112607099143,42
10308,120.94623655914,121
10309,12.3372549019608,12
10310,1.11111111111111,1
10312,32.3611111111111,32
10313,11.2258064516129,11
10315,2.44476744186046,2
10316,2.4507658643326,2
10317,7.08139534883721,7
10321,1.11111111111111,1
10322,10.7339449541284,11
10323,12.6422018348624,13
10324,5.20535714285714,5
10325,9.29192546583851,9
10326,7.45945945945945,7
10327,13.4493392070485,13
10328,10.4185022026432,10
10329,3.14792899408284,3
10330,3.03550295857987,3
10331,3.27642276422764,3
10333,6.20750551876381,6
10334,29.7499999999999,30
10335,14.2769230769231,14
10336,6.29305912596403,6
10337,5.53191489361701,6
10338,15.375,15
10340,6.7328918322296,7
10341,6.9811320754717,7
10344,5.0909090909091,5
10347,0.617647058823529,1
10349,2.75558867362146,3
10350,0,0
10351,0,0
10352,10.6985074626866,11
10353,17.2831423895253,17
10355,6.91041433370661,7
10358,11.2892376681614,11
10359,1.95973154362416,2
10368,23.7714285714286,24
10369,0,0
10370,0,0
10372,29.1470349309504,29
10373,79.6314049586777,80
10375,23.6420545746388,24
10376,19.5978915662651,20
10377,0,0
10378,56.4535585042221,56
10380,14.5189189189189,15
10384,7.99345335515552,8
10385,42.3469387755101,42
10386,12.1521739130434,12
10388,86.3526405451449,86
10390,34.8892988929889,35
10392,30.6959247648903,31
10394,37.1813471502592,37
10395,0,0
10398,242.223869532988,242
10399,10.2794117647059,10
10400,8.11456628477906,8
10401,33.0500582072177,33
10402,4.60465116279069,5
10403,10.6119402985075,11
10405,12.2627737226278,12
10411,2.69176882661997,3
10413,42.153429602888,42
10414,31.6918844566712,32
10416,16.3955857385399,16
10417,17.1341256366723,17
10418,43.0739856801909,43
10419,28.25,28
10420,28,28
10421,4.38372093023255,4
10424,8.39936608557845,8
10425,29.8612716763006,30
10427,1.53712871287129,2
10428,1.42326732673267,1
10429,3.7121212121212,4
10430,2.61881188118812,3
10431,1.6509900990099,2
10432,14.8851063829788,15
10433,11.1783783783784,11
10434,8.71159029649596,9
10435,2.98833819241983,3
10436,6.33074935400518,6
10437,11.6289893617021,12
10438,14.9859154929578,15
10440,3.39556962025317,3
10441,6.875,7
10443,9.73949579831932,10
10444,3.75959079283887,4
10445,71.2448036951501,71
10446,23.7482678983834,24
10447,0,0
10450,0.956521739130435,1
10452,3.76737160120846,4
10454,382.835913312693,383
10455,3.6450276243094,4
10456,452.580287929125,453
10457,101.737780713342,102
10458,14.5714285714286,15
10460,21.0309278350515,21
10462,83.5728952772075,84
10463,6.34957627118644,6
10464,28.0122282608696,28
10466,12.544747081712,13
10467,11.7096018735363,12
10468,32.5041459369818,33
10469,4.28571428571429,4
10470,5.15444015444016,5
10472,1.33571428571429,1
10473,2.38809523809523,2
10474,8.3860759493671,8
10476,0,0
10477,7.18388429752064,7
10482,0,0
10483,0,0
10484,30.3345724907064,30
10486,26.9219330855019,27
10487,41.3899613899614,41
10488,26.1198347107438,26
10489,47.5428571428571,48
10490,56.8927701056052,57
10493,60.74480369515,61
10494,7.86893840104849,8
10496,65.8371824480371,66
10498,36.6862026862027,37
10499,112.511056511057,113
10501,34.5295315682281,35
10503,44.3650793650794,44
10504,30.4265010351967,30
10507,30.0807453416148,30
10508,6.9511111111111,7
10509,15.5899470899471,16
10512,0,0
10514,54.5224570673712,55
10515,16.7738359201774,17
10517,29.7896039603961,30
10518,3.18599562363239,3
10519,5.32173913043479,5
10520,0,0
10523,38.3084577114428,38
10524,14.568093385214,15
10525,3.23809523809523,3
10526,8.80537974683544,9
10527,38.5714285714286,39
10528,17.2075471698113,17
10529,7.68101265822786,8
10530,4.72854640980735,5
10532,175.312048192771,175
10535,48.4012578616352,48
10536,23.0231660231661,23
10538,3.22614840989399,3
10539,8.93309222423143,9
10540,3.92560175054704,4
10541,29.7349896480331,30
10542,2.68421052631579,3
10543,20.3340517241379,20
10544,2.56998880179171,3
10546,0.714285714285714,1
10547,2.79944674965422,3
10549,1.86206896551724,2
10551,5.7449168207024,6
10552,11.4307228915663,11
10553,12.2620481927711,12
10554,6.44277108433735,6
10555,0,0
10564,47.9585492227979,48
10566,24.3996710526315,24
10567,64.4340344168258,64
10572,0.280386740331492,0
10573,18.6854521625164,19
10575,0,0
10576,20.0112676056338,20
10581,0,0
10582,0,0
10585,17.0251256281407,17
10586,7.3191489361702,7
10587,17.8721136767318,18
10590,33,33
10593,0,0
10594,16.1690140845071,16
10595,11.5602409638554,12
10596,61.4205607476634,61
10597,4.33734939759037,4
10598,11.0575221238938,11
10600,0,0
10601,28.4745762711864,28
10602,29.4915254237289,29
10604,11.6319505736981,12
10605,4.93670886075949,5
10606,8.46292947558773,8
10607,6.05118110236222,6
10608,6.25984251968502,6
10609,0,0
10610,2.3986562150056,2
10611,13.3992932862191,13
10612,48.5507502206531,49
10613,5.90026478375994,6
10614,7.78976486860304,8
10627,7.93907875185735,8
10628,1.86252771618625,2
10632,34.0586907449209,34
10635,31.0970654627539,31
10637,48.8967495219887,49
10642,4.29025423728814,4
10646,45.7168784029037,46
10649,66.8336842105264,67
10650,76.1663157894736,76
10654,16.6666666666667,17
10655,11.7379912663756,12
10658,0,0
10659,15.6774193548387,16
10660,2.99266503667482,3
10665,3.81214421252372,4
10666,1.35248041775457,1
10667,2.31107491856678,2
10668,11.3687707641196,11
10669,6.75057208237985,7
10670,9.1533180778032,9
10671,14.295358649789,14
10675,374.141628060887,374
10677,34.8103448275862,35
10680,9.55898366606171,10
10681,44.088888888889,44
10683,0,0
10684,1.39802631578947,1
10685,1.94957983193277,2
10686,0,0
10693,2.05128205128205,2
10695,2.02968960863698,2
10696,0,0
10697,14.0963855421686,14
10698,16.8072289156626,17
10699,1.74898785425101,2
10700,2.86144578313253,3
10701,7.21084337349396,7
10702,0,0
10703,0,0
10704,2.62044444444444,3
10705,13.4433962264151,13
10706,26.4099037138927,26
10707,13.142112125163,13
10708,12.9335071707953,13
10711,4.71048513302035,5
10713,11.370820668693,11
10714,11.1418685121107,11
10716,3.7245696400626,4
10717,1.21980198019802,1
10718,9.56862745098039,10
10720,8.71428571428571,9
10721,3.75811209439528,4
10722,5.87155963302752,6
10724,84.1388429752066,84
10725,7.24806201550386,7
10726,6.96894409937888,7
10727,4.45951035781544,4
10728,4.18079096045197,4
10731,0,0
10734,43.0608247422682,43
10735,0,0
10736,0.387409200968523,0
10743,8.98571428571429,9
10744,20.5287356321839,21
10745,10.7586206896551,11
10750,0,0
10751,3.7878787878788,4
10753,2.84653465346535,3
10754,4.16666666666667,4
10756,7.76086956521738,8
10760,19.2692307692307,19
10761,13.7122641509435,14
10762,28.260162601626,28
10763,29.5,30
10764,36.5834633385335,37
10765,25.6569920844327,26
10766,14.0529197080292,14
10767,10.3132154006244,10
10768,22.7669094693028,23
10769,17,17
10770,57.2530612244899,57
10771,42.6857142857142,43
10772,12.8586956521739,13
10773,16.25,16
10774,31.1673469387755,31
10775,16.3269754768393,16
10776,0,0
10780,4.84776119402985,5
10782,9.8626865671642,10
10783,7.68955223880598,8
10786,0.441696113074205,0
10787,0,0
10790,0,0
10791,20.5447154471545,21
10793,76.8199300699301,77
10795,3.53564154786151,4
10798,3.54069767441861,4
10801,11.7442455242967,12
10803,15.3316770186335,15
10805,0,0
10806,0,0
10809,0.561702127659575,1
10810,26.4216216216216,26
10811,9.09467455621304,9
10812,8.40828402366863,8
10813,13.5598290598291,14
10814,13.3151515151515,13
10817,17.1282051282052,17
10818,13.067385444744,13
10819,4.72727272727272,5
10822,0,0
10823,3.92515592515592,4
10834,10.5768667642752,11
10835,14.2089552238806,14
10837,16,16
10838,13.2923076923077,13
10839,0,0
10840,0,0
10843,18.3652453740949,18
10847,23.3097345132743,23
10848,23.5555555555555,24
10849,50.1139896373057,50
10850,27.3103448275862,27
10851,26.5084745762712,27
10852,27.0847457627119,27
10853,88.9064039408869,89
10854,4.49662162162163,4
10856,72.5231259968103,73
10857,51.8022328548644,52
10858,5.87697160883281,6
10859,7.18296529968456,7
10860,3.3527696793003,3
10861,0,0
10863,0,0
10864,4.8774193548387,5
10865,15.6774193548387,16
10866,11.1111111111111,11
10867,13.3333333333333,13
10868,8.33333333333333,8
10871,12.8807749627422,13
10873,3.48561151079137,3
10874,12.8183908045977,13
10876,28.1262798634811,28
10877,41.0110497237569,41
10878,3.0863309352518,3
10879,0,0
10881,12.0382165605096,12
10882,3.03550295857987,3
10883,14.4458598726115,14
10884,27.5644820295983,28
10885,0,0
10886,5.25527426160337,5
10887,67.9519595448801,68
10889,16.3375527426161,16
10890,4.24489795918367,4
10891,0,0
10892,22.5518044237486,23
10893,11.9525691699605,12
10894,13.2494758909854,13
10895,35.5774155995344,36
10896,23.8155136268344,24
10897,14.8584269662921,15
10898,9.61995249406178,10
10899,17.3053613053613,17
10900,10.4659793814433,10
10901,14.5360824742268,15
10902,17.8064516129032,18
10904,72.6862170087978,73
10906,31.4440433212997,31
10907,27.5404699738903,28
10908,38.8915857605178,39
10909,41.9525547445255,42
10910,18.3032490974729,18
10911,63.9345991561181,64
10912,11.5539906103286,12
10913,4.0990099009901,4
10914,25.3640776699029,25
10915,4.54455445544554,5
10916,0,0
10917,0,0
10920,0,0
10922,6.83123759099934,7
10924,10.8630705394191,11
10925,22.0328542094455,22
10927,80.7874015748032,81
10929,25.2386634844869,25
10930,23.9840954274354,24
10933,9.1077844311377,9
10934,3.60902255639098,4
10936,6.60967184801382,7
10937,13.8341968911917,14
10938,16.7713675213674,17
10939,9.9,10
10940,2.84256559766765,3
10941,5.23076923076925,5
10944,5.1986301369863,5
10947,25.082304526749,25
10948,150.631793478261,151
10950,114.481389578164,114
10951,0,0
10955,14.516129032258,15
10956,13.9784946236559,14
10957,8.65268065268065,9
10958,9.49690721649489,9
10959,10.3308931185944,10
10961,24.3672768878718,24
10962,26.5355805243446,27
10964,14.6199376947041,15
10965,22.057761732852,22
10966,46.2994454713493,46
10967,25.3640776699029,25
10970,0,0
10972,0.493150684931508,0
10975,16.6954022988505,17
10976,15.5028735632184,16
10977,17.1264916467781,17
10978,8.9939393939394,9
10982,1.79112271540469,2
10983,3.17100977198697,3
10984,3.2785016286645,3
10985,4.23674911660777,4
10986,32.3142857142857,32
10989,34.191714053615,34
10990,33.3509341998375,33
10991,42.5433789954338,43
10992,44.1746031746032,44
10993,49.2857142857144,49
10994,36.225891677675,36
10995,40.6169088507266,41
10996,47.8339438339438,48
10997,9.76744186046514,10
10999,8.56296296296297,9
11001,27.7145922746781,28
11002,5.36170212765957,5
11004,12.525754884547,13
11005,23.5074626865671,24
11006,24.0121396054628,24
11008,51.5176470588235,52
11011,0,0
11013,0,0
11014,0,0
11015,6.32679738562091,6
11018,17.1282051282052,17
11021,2.86148648648648,3
11026,57.175468483816,57
11027,23.6930022573363,24
11028,21.9627329192547,22
11031,0,0
11033,0,0
11038,0,0
11039,20.9885057471264,21
11041,14.8926014319809,15
11042,16.3818615751789,16
11044,20.4773269689737,20
11046,14.4215530903328,14
11051,11.1353535353535,11
11055,28.7058823529411,29
11056,18.3333333333333,18
11059,12.6708074534161,13
11060,13.5795644891122,14
11062,18.5737976782753,19
11063,30.0235294117647,30
11064,20.8955223880597,21
11065,20.2028081123244,20
11067,60.3533834586467,60
11068,83.0009496676167,83
11071,500.377358490566,500
11073,28.7803278688524,29
11074,0,0
11075,0,0
11079,2.9365721997301,3
11080,28.9449035812672,29
11081,14.9859154929577,15
11082,11.1424968474149,11
11083,51.7855670103094,52
11085,43.0934579439254,43
11086,0,0
11087,2.1824480369515,2
11090,140.493975903615,140
11092,40.2842767295598,40
11093,73.4237288135594,73
11094,15.1546391752577,15
11095,5.40282685512368,5
11096,3.34841628959277,3
11097,1.64395604395604,2
11098,3.17067833698031,3
11099,8.46292947558773,8
11100,23.1656314699792,23
11101,6.60677083333332,7
11102,2.71493212669683,3
11103,10.0157480314961,10
11104,8.13779527559054,8
11106,9.34267241379308,9
11107,1.18303571428571,1
11108,4.11198208286674,4
11109,3.14109742441209,3
11118,31.7837837837839,32
11120,5.32233223322332,5
11121,157.602272727273,158
11122,137.658227848101,138
11125,46.7539682539683,47
11127,23.2252141982864,23
11128,0,0
11129,0,0
11130,0,0
11132,11.1282894736842,11
11133,2.34868421052632,2
11134,9.72176759410804,10
11135,24.7811120917918,25
11136,7.56137479541737,8
11138,52.7822141560798,53
11139,111.723068698209,112
11145,7.70909090909089,8
11146,22.5882352941177,23
11147,0.955508474576271,1
11148,1.91101694915254,2
11149,0,0
11150,5.73305084745762,6
11151,62.7100456621003,63
11152,43.6484018264839,44
11153,47.2516853932585,47
11154,26.0898876404494,26
11155,38.5565819861433,39
11156,62.1997690531178,62
11157,20.3805309734513,20
11159,3.57597173144875,4
11160,43.45110821382,43
11162,1.66813186813187,2
11163,1.23296703296703,1
11164,6.49479166666668,6
11165,6.83072916666668,7
11166,9.63833634719709,10
11167,2.48868778280543,2
11168,7.6401446654611,8
11169,9.97333333333336,10
11171,15.2047413793104,15
11172,172.625418060201,173
11173,89.6124031007751,90
11174,6.28476821192052,6
11175,11.9423076923077,12
11176,0.73170731707317,1
11177,17.651376146789,18
11178,11.8260869565217,12
11179,13.3577981651376,13
11180,5.08108108108108,5
11181,3.3939393939394,3
11182,4.49227373068433,4
11183,4.41059602649007,4
11184,0,0
11186,3.8308943089431,4
11190,15.6005788712011,16
11191,30.5772230889235,31
11192,24.4999999999999,24
11195,37.9428571428571,38
11196,13.5097276264591,14
11198,0,0
11199,9.45247933884295,9
11200,38.0394922425953,38
11201,13.0337078651686,13
11203,5.85106382978725,6
11204,7.7737789203085,8
11205,3.10804597701148,3
11206,0,0
11207,12.8246656760773,13
11208,2.98850574712643,3
11210,15.1384615384615,15
11211,2.80167597765363,3
11213,73.6690203000883,74
11216,9.37071651090342,9
11221,12.2506738544475,12
11222,3.86297376093295,4
11223,7.33333333333333,7
11224,2.11111111111111,2
11225,4.55555555555555,5
11226,0,0
11228,0.833333333333333,1
11229,0,0
11230,0,0
11231,0,0
11232,0,0
11234,6.01791044776118,6
11236,0,0
11237,11.2509090909091,11
11238,12.2436363636364,12
11239,5.07446808510639,5
11240,5.31666666666667,5
11241,4.4,4
11242,6.40845070422536,6
11243,4.4,4
11245,11.6171079429735,12
11250,6.70903010033445,7
11251,2.8235294117647,3
11257,4.50309278350514,5
11259,126.771428571429,127
11260,73.1999999999999,73
11261,150.37528604119,150
11263,73.8238341968912,74
11264,18.140522875817,18
11267,6.6,7
11268,5.95180722891565,6
11269,23.1091703056769,23
11270,9.53711790393012,10
11274,12.8903225806452,13
11280,1.89473684210527,2
11283,88.7821625887923,89
11284,32.4705882352942,32
11287,9.39100346020761,9
11293,11.4894026974952,11
11294,2.81818181818182,3
11297,1.74504249291785,2
11298,0.81818181818182,1
11299,2.79084967320261,3
11300,5.63636363636365,6
11301,8.36363636363636,8
11302,5.98039215686274,6
11303,12.1601307189542,12
11304,8.37254901960782,8
11306,9.72631578947367,10
11307,5.69066666666667,6
11309,5.984,6
11312,15.9310344827587,16
11315,0,0
11316,6.03501945525293,6
11319,4.93006993006993,5
11323,129.644036697248,130
11324,126.825688073394,127
11326,147.204437400951,147
11328,38.7595907928389,39
11329,230.633626097867,231
11330,111.040951122853,111
11332,131.363636363636,131
11333,19.3181818181818,19
11335,120.142668428005,120
11337,11.4958563535912,11
11339,18.1673151750973,18
11341,51.9392446633826,52
11342,0.552545155993432,1
11343,127.34536220262,127
11344,14.5714285714286,15
11345,13.8428571428571,14
11347,2.07317073170731,2
11349,0,0
11350,10.0635451505017,10
11351,41.756923076923,42
11352,0,0
11353,9.54298642533937,10
11355,123.676630434783,124
11358,3.52970297029702,4
11359,4.64028776978418,5
11360,8.34630350194552,8
11361,0,0
11367,20.8,21
11368,0,0
11369,0,0
11371,63.2802937576499,63
11374,15.6240208877285,16
11375,11.6285714285715,12
11376,42.8142857142857,43
11377,39.035799522673,39
11378,60.0955414012738,60
11381,17.0434782608696,17
11382,12.8900255754476,13
11384,28.1291925465839,28
11385,7.5409836065574,8
11386,0,0
11388,0,0
11389,0,0
11390,0.928338762214983,1
11391,4.39010989010989,4
11392,8.92307692307696,9
11393,14.0710059171598,14
11394,5.13253012048193,5
11396,22.6315789473685,23
11397,4.24342105263159,4
11398,47.3571428571429,47
11399,12.0127118644068,12
11401,24.169749009247,24
11402,90.7509225092252,91
11403,6.36513157894736,6
11405,61.1076923076924,61
11409,4.42890442890443,4
11411,12.3835051546392,12
11418,52.4571428571429,52
11419,1.65405405405406,2
11422,25.7910447761194,26
11423,40.0636942675159,40
11424,33.2125984251968,33
11425,16.9542743538767,17
11426,1.66666666666667,2
11427,23,23
11429,7.51666666666665,8
11431,4.45070422535211,4
11432,7.2245250431779,7
11433,10.1538461538462,10
11434,9.99136442141619,10
11435,3.00751879699248,3
11436,8.88461538461538,9
11437,9.74590163934427,10
11438,10.9781420765027,11
11439,17,17
11440,15.1659574468086,15
11441,12.9191489361702,13
11442,15.4468085106383,15
11444,0,0
11449,13.8947368421053,14
11453,47,47
11454,6.31367292225201,6
11457,9.45022288261516,9
11459,12.4152249134948,12
11461,386.142197599262,386
11462,29.703947368421,30
11463,97.6285714285712,98
11464,11.3157894736842,11
11466,1.52620545073375,2
11467,9.12298136645963,9
11468,8.16246056782333,8
11469,21.2465753424657,21
11471,7.45412844036697,7
11473,5.7171974522293,6
11474,4.57168784029037,5
11475,0,0
11476,0,0
11485,2.48563968668407,2
11486,1.75456919060052,2
11487,1.18241042345277,1
11489,58.2046332046333,58
11490,42.2892561983471,42
11491,30.5483346872461,31
11492,64.5432558139536,65
11495,31.3968253968255,31
11496,21.824480369515,22
11497,38.9338085539715,39
11498,25.5384615384616,26
11499,42.0805812417437,42
11500,0,0
11501,134.909090909091,135
11502,28.3519668737059,28
11504,11.1660777385159,11
11505,11.0265017667845,11
11506,8.37455830388691,8
11508,9.97333333333336,10
11509,0,0
11512,38.519042437432,39
11513,5.64161849710983,6
11514,0,0
11515,0,0
11517,0,0
11522,28.7101669195751,29
11523,21.725165562914,22
11524,24.4824902723735,24
11525,6.42857142857142,6
11527,8.05063291139239,8
11529,13.3224222585925,13
11530,28.384167636787,28
11531,13.0256111757858,13
11533,13.5849056603774,14
11541,9.76807228915663,10
11544,0.281573498964803,0
11547,0,0
11548,0,0
11549,0,0
11550,0,0
11557,17.2741679873217,17
11558,13.6291600633914,14
11560,17.4797687861272,17
11569,5.26846846846847,5
11574,2.75409836065574,3
11578,16.7773109243698,17
11579,3.47780126849894,3
11582,1.98669623059867,2
11585,0,0
11586,3.60487288135593,4
11587,0,0
11588,0,0
11589,0,0
11590,117,117
11591,0,0
11594,0,0
11597,8.26845637583891,8
11598,4.16700610997964,4
11599,18.6641901931649,19
11600,20.35,20
11601,10.0255754475703,10
11602,3.14388489208634,3
11603,3.33233979135619,3
11604,3.39642324888227,3
11605,4.22950819672131,4
11606,4.92957746478874,5
11610,17.2756756756757,17
11611,4.57974137931035,5
11612,2.74132138857783,3
11613,10.954356846473,11
11614,17.0293453724605,17
11615,9.51834862385321,10
11616,0,0
11617,37.1677018633541,37
11618,0,0
11620,0.563146997929606,1
11622,4.93150684931508,5
11623,0,0
11625,10.4539559014267,10
11626,6.69849246231156,7
11627,14.7254545454546,15
11628,8.77611940298506,9
11629,24.1767810026385,24
11630,9.61194029850747,10
11631,12.0518617021277,12
11632,15.0119680851064,15
11633,4.49166666666667,4
11634,5.02816901408451,5
11635,8.30935251798561,8
11638,4.58333333333333,5
11640,4.76666666666667,5
11641,3.75833333333333,4
11642,2.52954048140044,3
11643,2.26914660831509,2
11646,1.31719128329298,1
11647,5.88102409638554,6
11648,8.12650602409637,8
11649,10.3719879518073,10
11653,0.926470588235294,1
11656,2.56809338521401,3
11658,0,0
11661,25.111416781293,25
11664,19.239852398524,19
11666,9.70773638968478,10
11667,2.15034965034965,2
11669,3.74647887323944,4
11670,10.2521008403361,10
11673,9.13394919168591,9
11674,285.869969040247,286
11676,491.294117647059,491
11677,0,0
11678,24.6478873239436,25
11679,128.913580246914,129
11680,0,0
11681,13.4140127388535,13
11682,17.2933025404157,17
11683,11.8662420382165,12
11684,5.93396226415094,6
11685,2.75418994413409,3
11686,35.6553191489361,36
11687,18.1522198731501,18
11692,6.86440677966102,7
11693,0,0
11694,253.27173373075,253
11697,22.2283609576427,22
11698,9.6986301369863,10
11699,14.0721649484536,14
11701,0.164383561643836,0
11703,0,0
11708,0.69010043041607,1
11715,0,0
11716,1.25901639344262,1
11717,6.71905697445972,7
11719,0,0
11726,10.1329305135951,10
11727,7.88950276243091,8
11728,9.92273402674591,10
11730,238.315909090909,238
11731,0,0
11735,1.50776053215077,2
11736,72.3834154351397,72
11737,19.2727272727273,19
11741,9.39080459770118,9
11744,18.4137931034482,18
11746,7.0508474576271,7
11747,5.68224299065421,6
11752,5.5027502750275,6
11754,23.6236162361624,24
11756,412,412
11757,254.366373902133,254
11759,2.37410071942446,2
11762,10.015503875969,10
11764,6.32054176072236,6
11767,9.27401129943504,9
11768,10.7966101694915,11
11769,4.71926229508198,5
11770,4.71926229508198,5
11771,23.9356984478936,24
11773,62.2496954933008,62
11774,0,0
11785,0,0
11786,0,0
11790,148.175086875167,148
11792,1.43341404358353,1
11794,6.69877408056042,7
11795,11.0769230769231,11
11796,3.40689655172415,3
11797,11.2232779097387,11
11798,15.1191011235955,15
11799,0,0
11800,3.46666666666666,3
11801,6.7328918322296,7
11802,1.10930232558139,1
11803,1.97155361050329,2
11804,0.929782082324456,1
11805,1.58837772397094,2
11806,11.3343373493976,11
11807,5.93793103448278,6
11809,7.50294695481336,8
11814,0,0
11816,10.3482905982906,10
11817,16.878706199461,17
11818,5.83030303030301,6
11819,6.26145552560647,6
11820,8.51974522292993,9
11821,5.22222222222222,5
11822,3.13548387096775,3
11823,13.8888888888888,14
11824,1.51089588377724,2
11826,0,0
11828,4.10894941634242,4
11831,111.746575342466,112
11839,125.911227154047,126
11842,3.37381703470032,3
11843,39.663060278207,40
11845,18.7280832095097,19
11846,16.2852897473998,16
11847,35.7572078907436,36
11848,8.37292161520192,8
11851,2.73825503355706,3
11852,6.59144893111639,7
11853,3.22147651006711,3
11854,7.40359897172237,7
11855,5.31914893617019,5
11856,3.10804597701148,3
11861,8.01957831325304,8
11864,6.0924369747899,6
11867,1.85842026825634,2
11868,1.28166915052161,1
11869,3.51044776119403,4
11871,0,0
11874,89.1822503961964,89
11879,0,0
11881,10.7711138310893,11
11882,25.6285714285714,26
11884,7.74901960784315,8
11887,2.22222222222222,2
11888,31.3179190751445,31
11889,4.55232558139536,5
11890,29.1329479768787,29
11891,7.92393026941363,8
11892,6.99709302325582,7
11893,16.0655737704918,16
11894,0,0
11895,0,0
11897,0,0
11901,28.3328631875882,28
11902,15.2224824355972,15
11903,17.7031509121061,18
11907,8.63765822784811,9
11908,7.88291139240507,8
11911,5.91068301225921,6
11912,15.2602291325695,15
11913,6.80578512396692,7
11914,11.6679841897233,12
11915,11.5555555555556,12
11916,11.8067349926794,12
11917,31.9793814432989,32
11920,40.8741418764301,41
11921,63.2639296187684,63
11922,63.7126099706746,64
11923,56.556074766355,57
11924,13.9815157116451,14
11925,8.925,9
11927,0,0
11929,48.3441429516877,48
11930,77.2455327597617,77
11932,25,25
